signal_name,dbc_source,unit,data_type,enum_values,min_physical,max_physical,message_name,message_id,notes
VCFRONT_ocsLVRequest,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_vcleftHiCurrentLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_vcrightHiCurrentLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_uiHiCurrentLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_uiAudioLVState,can1-party.dbc,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,VCFRONT_LVPowerState,0x221,
VCFRONT_LVPowerStateCounter,can1-party.dbc,,int,,0.0,15.0,VCFRONT_LVPowerState,0x221,
VCFRONT_LVPowerStateChecksum,can1-party.dbc,,int,,0.0,255.0,VCFRONT_LVPowerState,0x221,
DI_speedChecksum,can1-party.dbc,,int,,0.0,255.0,DI_speed,0x257,
DI_speedCounter,can1-party.dbc,,int,,0.0,15.0,DI_speed,0x257,
DI_vehicleSpeed,can1-party.dbc,kph,enum,"{""4095"": ""SNA""}",-40.0,285.0,DI_speed,0x257,
DI_uiSpeed,can1-party.dbc,,enum,"{""255"": ""DI_UI_SPEED_SNA""}",0.0,254.0,DI_speed,0x257,
DI_uiSpeedUnits,can1-party.dbc,,enum,"{""0"": ""DI_SPEED_MPH"", ""1"": ""DI_SPEED_KPH""}",0.0,1.0,DI_speed,0x257,
DAS_stopLineDist,can1-party.dbc,m,int,,0.0,127.5,DAS_road,0x25d,
DAS_trafficLightColor,can1-party.dbc,,enum,"{""0"": ""NONE"", ""1"": ""RED"", ""2"": ""GREEN"", ""3"": ""YELLOW""}",0.0,7.0,DAS_road,0x25d,
DAS_steeringHapticRequest,can1-party.dbc,,int,,0.0,1.0,DAS_steeringControl,0x488,
DAS_steeringAngleRequest,can1-party.dbc,deg,enum,"{""16384"": ""ZERO_ANGLE""}",-1638.35,1638.35,DAS_steeringControl,0x488,
DAS_steeringControlCounter,can1-party.dbc,,int,,0.0,15.0,DAS_steeringControl,0x488,
DAS_steeringControlType,can1-party.dbc,,enum,"{""2"": ""LANE_KEEP_ASSIST"", ""0"": ""NONE"", ""1"": ""ANGLE_CONTROL"", ""3"": ""EMERGENCY_LANE_KEEP""}",0.0,3.0,DAS_steeringControl,0x488,
DAS_steeringControlChecksum,can1-party.dbc,,int,,0.0,255.0,DAS_steeringControl,0x488,
SCCM_steeringAngleCrc,can1-party.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleCounter,can1-party.dbc,,int,,0.0,15.0,SCCM_steeringAngleSensor,0x129,
SCCM_supplierID,can1-party.dbc,,int,,0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorStatus,can1-party.dbc,,enum,"{""0"": ""OK"", ""1"": ""INIT"", ""2"": ""ERROR"", ""3"": ""ERROR_INIT""}",0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngle,can1-party.dbc,deg,int,,-819.2,819.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleValidity,can1-party.dbc,,enum,"{""3"": ""SNA"", ""2"": ""INIT"", ""0"": ""INVALID"", ""1"": ""VALID""}",0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSpeed,can1-party.dbc,deg/s,int,,-4096.0,4095.5,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd1,can1-party.dbc,,int,,0.0,3.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd2,can1-party.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
SCCM_steeringAngleSensorReservd3,can1-party.dbc,,int,,0.0,255.0,SCCM_steeringAngleSensor,0x129,
DI_locStatusChecksum,can1-party.dbc,,int,,,,DI_state,0x286,
DI_locStatusCounter,can1-party.dbc,,int,,,,DI_state,0x286,
DI_cruiseState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""ENABLED"", ""3"": ""STANDSTILL"", ""4"": ""OVERRIDE"", ""5"": ""FAULT"", ""6"": ""PRE_FAULT"", ""7"": ""PRE_CANCEL""}",,,DI_state,0x286,
DI_digitalSpeed,can1-party.dbc,speed,int,,,,DI_state,0x286,
DI_speedUnits,can1-party.dbc,,enum,"{""0"": ""MPH"", ""1"": ""KPH""}",,,DI_state,0x286,
DI_autoparkState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""STARTED"", ""3"": ""ACTIVE"", ""4"": ""COMPLETE"", ""5"": ""PAUSED"", ""6"": ""ABORTED"", ""7"": ""RESUMED"", ""8"": ""UNPARK_COMPLETE"", ""9"": ""SELFPARK_STARTED"", ""15"": ""SNA""}",,,DI_state,0x286,
DI_parkBrakeState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""RELEASED"", ""2"": ""REQUESTED"", ""3"": ""APPLIED"", ""4"": ""FAULTED"", ""5"": ""PANIC_EPB"", ""6"": ""PANIC_SKID"", ""7"": ""RELEASING"", ""15"": ""SNA""}",,,DI_state,0x286,
DI_autopilotRequest,can1-party.dbc,,enum,"{""0"": ""IDLE"", ""1"": ""ACTIVATE""}",,,DI_state,0x286,
DI_aebState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""ENABLED"", ""3"": ""STANDSTILL"", ""4"": ""FAULT"", ""7"": ""SNA""}",,,DI_state,0x286,
DI_pmmStatus,can1-party.dbc,,enum,"{""0"": ""INACTIVE"", ""1"": ""ACTIVE"", ""2"": ""LOGGING_ACTIVE"", ""3"": ""SNA""}",,,DI_state,0x286,
DI_vehicleHoldState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""BLEND_IN"", ""3"": ""STANDSTILL"", ""4"": ""BLEND_OUT"", ""5"": ""PARK"", ""6"": ""FAULT"", ""7"": ""INIT""}",,,DI_state,0x286,
DI_rollPreventionState,can1-party.dbc,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""READY"", ""3"": ""BUILD"", ""4"": ""HOLD"", ""5"": ""PARK"", ""6"": ""FAULT"", ""7"": ""INIT""}",,,DI_state,0x286,
DI_summonInPanic,can1-party.dbc,,int,,,,DI_state,0x286,
DAS_offRoadAssist,can1-party.dbc,,enum,"{""0"": ""disabled"", ""3"": ""enabled""}",0.0,63.0,DAS_settings,0x293,
DAS_slipStart,can1-party.dbc,,int,,0.0,1.0,DAS_settings,0x293,
DAS_driverSteeringWeight,can1-party.dbc,,enum,"{""0"": ""light"", ""1"": ""standard"", ""2"": ""heavy""}",0.0,255.0,DAS_settings,0x293,
DAS_distanceUnits,can1-party.dbc,,enum,"{""1"": ""miles"", ""0"": ""kilometers""}",0.0,255.0,DAS_settings,0x293,
DAS_aebEnabled,can1-party.dbc,,int,,0.0,255.0,DAS_settings,0x293,
DAS_adaptiveHeadlights,can1-party.dbc,,int,,0.0,31.0,DAS_settings,0x293,
DAS_autosteerEnabled2,can1-party.dbc,,int,,0.0,1.0,DAS_settings,0x293,
DAS_autosteerEnabled,can1-party.dbc,,int,,0.0,1.0,DAS_settings,0x293,"1 if Autosteer or FSD is enabled, 0 otherwise"
DAS_fcwSensitivity,can1-party.dbc,,enum,"{""0"": ""early"", ""1"": ""medium"", ""2"": ""late"", ""3"": ""off""}",0.0,63.0,DAS_settings,0x293,
DAS_fcwEnabled,can1-party.dbc,,int,,0.0,1.0,DAS_settings,0x293,
DAS_driverAccelerationMode,can1-party.dbc,,enum,"{""0"": ""chill"", ""1"": ""standard""}",0.0,127.0,DAS_settings,0x293,
DAS_obstacleAwareAcceleration,can1-party.dbc,,int,,0.0,1.0,DAS_settings,0x293,
DAS_settingCounter,can1-party.dbc,,int,,0.0,15.0,DAS_settings,0x293,
DAS_settingChecksum,can1-party.dbc,,int,,0.0,255.0,DAS_settings,0x293,
UI_warningChecksum,can1-party.dbc,,int,,0.0,255.0,UI_warning,0x311,
UI_warningCounter,can1-party.dbc,,int,,0.0,15.0,UI_warning,0x311,
buckleStatus,can1-party.dbc,,enum,"{""1"": ""LATCHED"", ""0"": ""UNLATCHED""}",0.0,1.0,UI_warning,0x311,
rightBlinkerOn,can1-party.dbc,,int,,0.0,1.0,UI_warning,0x311,only describes stalk position if half pressed without auto-cancel blinkers. otherwise acts as expected
leftBlinkerOn,can1-party.dbc,,int,,0.0,1.0,UI_warning,0x311,only describes stalk position if half pressed without auto-cancel blinkers. otherwise acts as expected
scrollWheelPressed,can1-party.dbc,,int,,0.0,1.0,UI_warning,0x311,"captures either scroll wheel left, right or down press"
rightBlinkerBlinking,can1-party.dbc,,enum,"{""0"": ""off"", ""1"": ""blinking, off"", ""2"": ""blinking, on""}",0.0,15.0,UI_warning,0x311,
anyDoorOpen,can1-party.dbc,,enum,"{""1"": ""OPEN"", ""0"": ""CLOSED""}",0.0,1.0,UI_warning,0x311,
leftBlinkerBlinking,can1-party.dbc,,enum,"{""0"": ""off"", ""1"": ""blinking, off"", ""2"": ""blinking, on""}",0.0,3.0,UI_warning,0x311,
wiperSettings,can1-party.dbc,,int,,0.0,255.0,UI_warning,0x311,
highBeam,can1-party.dbc,,int,,0.0,1.0,UI_warning,0x311,
DAS_autopilotState,can1-party.dbc,,enum,"{""15"": ""SNA"", ""8"": ""ABORTING"", ""3"": ""ACTIVE_NOMINAL"", ""0"": ""DISABLED"", ""4"": ""ACTIVE_RESTRICTED"", ""5"": ""ACTIVE_NAV"", ""14"": ""FAULT"", ""1"": ""UNAVAILABLE"", ""9"": ""ABORTED"", ""2"": ""AVAILABLE""}",0.0,15.0,DAS_status,0x39b,
DAS_blindSpotRearLeft,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NO_WARNING"", ""1"": ""WARNING_LEVEL_1"", ""2"": ""WARNING_LEVEL_2""}",0.0,3.0,DAS_status,0x39b,
DAS_blindSpotRearRight,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NO_WARNING"", ""1"": ""WARNING_LEVEL_1"", ""2"": ""WARNING_LEVEL_2""}",0.0,3.0,DAS_status,0x39b,
DAS_fusedSpeedLimit,can1-party.dbc,kph/mph,enum,"{""31"": ""NONE"", ""0"": ""UNKNOWN_SNA""}",0.0,150.0,DAS_status,0x39b,
DAS_suppressSpeedWarning,can1-party.dbc,,enum,"{""1"": ""Suppress_Speed_Warning"", ""0"": ""Do_Not_Suppress""}",0.0,1.0,DAS_status,0x39b,
DAS_summonObstacle,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_summonClearedGate,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_visionOnlySpeedLimit,can1-party.dbc,kph/mph,enum,"{""31"": ""NONE"", ""0"": ""UNKNOWN_SNA""}",0.0,150.0,DAS_status,0x39b,
DAS_heaterState,can1-party.dbc,,enum,"{""0"": ""HEATER_OFF_SNA"", ""1"": ""HEATER_ON""}",0.0,1.0,DAS_status,0x39b,
DAS_forwardCollisionWarning,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NONE"", ""1"": ""FORWARD_COLLISION_WARNING""}",0.0,3.0,DAS_status,0x39b,
DAS_autoparkReady,can1-party.dbc,,enum,"{""0"": ""AUTOPARK_UNAVAILABLE"", ""1"": ""AUTOPARK_READY""}",0.0,1.0,DAS_status,0x39b,
DAS_autoParked,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_autoparkWaitingForBrake,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_summonFwdLeashReached,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_summonRvsLeashReached,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_sideCollisionAvoid,can1-party.dbc,,enum,"{""3"": ""SNA"", ""0"": ""NONE"", ""1"": ""AVOID_LEFT"", ""2"": ""AVOID_RIGHT""}",0.0,3.0,DAS_status,0x39b,
DAS_sideCollisionWarning,can1-party.dbc,,enum,"{""0"": ""NONE"", ""2"": ""WARN_RIGHT"", ""1"": ""WARN_LEFT"", ""3"": ""WARN_LEFT_RIGHT""}",0.0,3.0,DAS_status,0x39b,
DAS_sideCollisionInhibit,can1-party.dbc,,enum,"{""0"": ""NO_INHIBIT"", ""1"": ""INHIBIT""}",0.0,1.0,DAS_status,0x39b,
DAS_csaState,can1-party.dbc,,enum,"{""1"": ""CSA_EXTERNAL_STATE_AVAILABLE"", ""3"": ""CSA_EXTERNAL_STATE_HOLD"", ""2"": ""CSA_EXTERNAL_STATE_ENABLE"", ""0"": ""CSA_EXTERNAL_STATE_UNAVAILABLE""}",0.0,3.0,DAS_status,0x39b,
DAS_laneDepartureWarning,can1-party.dbc,,enum,"{""5"": ""SNA"", ""0"": ""NONE"", ""2"": ""RIGHT_WARNING"", ""4"": ""RIGHT_WARNING_SEVERE"", ""3"": ""LEFT_WARNING_SEVERE"", ""1"": ""LEFT_WARNING""}",0.0,5.0,DAS_status,0x39b,
DAS_fleetSpeedState,can1-party.dbc,,enum,"{""0"": ""FLEETSPEED_UNAVAILABLE"", ""1"": ""FLEETSPEED_AVAILABLE"", ""2"": ""FLEETSPEED_ACTIVE"", ""3"": ""FLEETSPEED_HOLD""}",0.0,3.0,DAS_status,0x39b,
DAS_autopilotHandsOnState,can1-party.dbc,,enum,"{""8"": ""LC_HANDS_ON_SUSPENDED"", ""15"": ""LC_HANDS_ON_SNA"", ""7"": ""LC_HANDS_ON_REQD_STRUCK_OUT"", ""3"": ""LC_HANDS_ON_REQD_VISUAL"", ""4"": ""LC_HANDS_ON_REQD_CHIME_1"", ""6"": ""LC_HANDS_ON_REQD_SLOWING"", ""1"": ""LC_HANDS_ON_REQD_DETECTED"", ""2"": ""LC_HANDS_ON_REQD_NOT_DETECTED"", ""5"": ""LC_HANDS_ON_REQD_CHIME_2"", ""0"": ""LC_HANDS_ON_NOT_REQD""}",0.0,15.0,DAS_status,0x39b,
DAS_autoLaneChangeState,can1-party.dbc,,enum,"{""5"": ""ALC_UNAVAILABLE_VEHICLE_SPEED"", ""17"": ""ALC_ABORT_POOR_VIEW_RANGE"", ""23"": ""ALC_BLOCKED_VEH_TTC_AND_USS_L"", ""0"": ""ALC_UNAVAILABLE_DISABLED"", ""26"": ""ALC_BLOCKED_LANE_TYPE_L"", ""29"": ""ALC_ABORT_TIMEOUT"", ""9"": ""ALC_IN_PROGRESS_L"", ""4"": ""ALC_UNAVAILABLE_EXITING_HIGHWAY"", ""22"": ""ALC_BLOCKED_VEH_TTC_L"", ""12"": ""ALC_WAITING_FOR_SIDE_OBST_TO_PASS_R"", ""18"": ""ALC_ABORT_LC_HEALTH_BAD"", ""28"": ""ALC_WAITING_HANDS_ON"", ""8"": ""ALC_AVAILABLE_BOTH"", ""11"": ""ALC_WAITING_FOR_SIDE_OBST_TO_PASS_L"", ""3"": ""ALC_UNAVAILABLE_TP_FOLLOW"", ""2"": ""ALC_UNAVAILABLE_SONICS_INVALID"", ""21"": ""ALC_UNAVAILABLE_SOLID_LANE_LINE"", ""24"": ""ALC_BLOCKED_VEH_TTC_R"", ""1"": ""ALC_UNAVAILABLE_NO_LANES"", ""25"": ""ALC_BLOCKED_VEH_TTC_AND_USS_R"", ""30"": ""ALC_ABORT_MISSION_PLAN_INVALID"", ""27"": ""ALC_BLOCKED_LANE_TYPE_R"", ""19"": ""ALC_ABORT_BLINKER_TURNED_OFF"", ""31"": ""ALC_SNA"", ""13"": ""ALC_WAITING_FOR_FWD_OBST_TO_PASS_L"", ""16"": ""ALC_ABORT_SIDE_OBSTACLE_PRESENT_R"", ""6"": ""ALC_AVAILABLE_ONLY_L"", ""20"": ""ALC_ABORT_OTHER_REASON"", ""15"": ""ALC_ABORT_SIDE_OBSTACLE_PRESENT_L"", ""7"": ""ALC_AVAILABLE_ONLY_R"", ""14"": ""ALC_WAITING_FOR_FWD_OBST_TO_PASS_R"", ""10"": ""ALC_IN_PROGRESS_R""}",0.0,31.0,DAS_status,0x39b,
DAS_summonAvailable,can1-party.dbc,,int,,0.0,1.0,DAS_status,0x39b,
DAS_statusCounter,can1-party.dbc,,int,,0.0,15.0,DAS_status,0x39b,
DAS_statusChecksum,can1-party.dbc,,int,,0.0,255.0,DAS_status,0x39b,
VCLEFT_switchStatusIndex,can1-vehicle.dbc,,enum,"{""1"": ""VCLEFT_SWITCH_STATUS_INDEX_1"", ""2"": ""VCLEFT_SWITCH_STATUS_INDEX_INVALID"", ""0"": ""VCLEFT_SWITCH_STATUS_INDEX_0""}",0.0,2.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_hornSwitchPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcLeftTiltRight,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_hazardButtonPressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_driverPresent,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_rightMirrorTilt,can1-vehicle.dbc,,enum,"{""4"": ""MIRROR_TILT_LEFT"", ""2"": ""MIRROR_TILT_UP"", ""3"": ""MIRROR_TILT_RIGHT"", ""0"": ""MIRROR_TILT_STOP"", ""1"": ""MIRROR_TILT_DOWN""}",0.0,4.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcLeftPressed,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatTrackBack,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcRightTiltLeft,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcRightTiltRight,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatTrackForward,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatTiltDown,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcRightPressed,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcLeftTiltLeft,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatTiltUp,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcLeftScrollTicks,can1-vehicle.dbc,,int,,-32.0,31.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLiftDown,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLiftUp,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatBackrestBack,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatBackrestForward,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLumbarDown,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_swcRightScrollTicks,can1-vehicle.dbc,,int,,-32.0,31.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLumbarUp,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLumbarIn,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontSeatLumbarOut,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackUpLF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowUpLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoUpLF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowAutoUpLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackDownLF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowDownLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoDownLF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowAutoDownLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackUpLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoUpLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackDownLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoDownLR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackUpRF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoUpRF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackDownRF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoDownRF,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackUpRR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoUpRR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackDownRR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_btnWindowSwPackAutoDownRR,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontBuckleSwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_frontOccupancySwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_rearLeftBuckleSwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_rearCenterOccupancySwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_rearLeftOccupancySwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_rearRightOccupancySwitch,can1-vehicle.dbc,,enum,"{""2"": ""SWITCH_ON"", ""0"": ""SWITCH_SNA"", ""3"": ""SWITCH_FAULT"", ""1"": ""SWITCH_OFF""}",0.0,3.0,VCLEFT_switchStatus,0x3c2,
VCLEFT_brakePressed,can1-vehicle.dbc,,int,,0.0,1.0,VCLEFT_switchStatus,0x3c2,
