signal_name,unit,data_type,enum_values,min_physical,max_physical,scaling,offset,bit_length,is_multiplexer,multiplexer_signal,message_name,message_id,dbc_source,notes
APS_appStatusMonitorState,,enum,"{""1"": ""STATUS_MONITOR_STATE_PWR_OFF"", ""2"": ""STATUS_MONITOR_STATE_INIT"", ""7"": ""STATUS_MONITOR_NUM_STATES"", ""0"": ""STATUS_MONITOR_STATE_UNKNOWN"", ""4"": ""STATUS_MONITOR_STATE_CRITICAL"", ""6"": ""STATUS_MONITOR_STATE_RECOVERY"", ""5"": ""STATUS_MONITOR_STATE_SHUTTING_DOWN"", ""3"": ""STATUS_MONITOR_STATE_NOMINAL""}",0.0,7.0,1.0,0.0,3,False,,APS_status,0x3c9,can1-party.dbc,
APS_vehBehaviorState,,enum,"{""0"": ""VEH_BEHAVIOR_STATE_UNKNOWN"", ""3"": ""VEH_BEHAVIOR_STATE_APS_BRIDGE_APP"", ""1"": ""VEH_BEHAVIOR_STATE_APS_AVAILABLE"", ""5"": ""VEH_BEHAVIOR_STATE_APS_FAIL_SAFE"", ""7"": ""VEH_BEHAVIOR_NUM_STATES"", ""2"": ""VEH_BEHAVIOR_STATE_APS_CONTROL"", ""6"": ""VEH_BEHAVIOR_STATE_APS_OVERRIDE"", ""4"": ""VEH_BEHAVIOR_STATE_APS_BRIDGE_APB""}",0.0,7.0,1.0,0.0,3,False,,APS_status,0x3c9,can1-party.dbc,
APS_canMaster,,enum,"{""0"": ""CAN_MASTER_APS"", ""2"": ""CAN_MASTER_APB"", ""3"": ""CAN_MASTER_SNA"", ""1"": ""CAN_MASTER_APP""}",0.0,3.0,1.0,0.0,2,False,,APS_status,0x3c9,can1-party.dbc,
APS_appGpioState,,enum,"{""0"": ""AP_GPIO_STATE_PWR_DOWN_REBOOT"", ""3"": ""AP_GPIO_STATE_HEALTHY"", ""1"": ""AP_GPIO_STATE_DISABLED"", ""2"": ""AP_GPIO_STATE_CRITICAL""}",0.0,3.0,1.0,0.0,2,False,,APS_status,0x3c9,can1-party.dbc,
APS_eacInternalState,,enum,"{""1"": ""APS_EAC_STATE_MOMENTARY"", ""3"": ""APS_EAC_STATE_AUTOPARK"", ""5"": ""APS_EAC_STATE_OVERRIDE"", ""4"": ""APS_EAC_STATE_INHIBIT"", ""0"": ""APS_EAC_STATE_INIT"", ""2"": ""APS_EAC_STATE_CONTINUOUS"", ""7"": ""APS_EAC_NUM_STATES"", ""6"": ""APS_EAC_STATE_LSS""}",0.0,7.0,1.0,0.0,3,False,,APS_status,0x3c9,can1-party.dbc,
APS_switchState,,int,,0.0,1.0,1.0,0.0,1,False,,APS_status,0x3c9,can1-party.dbc,
APS_apbStatusMonitorState,,enum,"{""1"": ""STATUS_MONITOR_STATE_PWR_OFF"", ""2"": ""STATUS_MONITOR_STATE_INIT"", ""7"": ""STATUS_MONITOR_NUM_STATES"", ""0"": ""STATUS_MONITOR_STATE_UNKNOWN"", ""4"": ""STATUS_MONITOR_STATE_CRITICAL"", ""6"": ""STATUS_MONITOR_STATE_RECOVERY"", ""5"": ""STATUS_MONITOR_STATE_SHUTTING_DOWN"", ""3"": ""STATUS_MONITOR_STATE_NOMINAL""}",0.0,7.0,1.0,0.0,3,False,,APS_status,0x3c9,can1-party.dbc,
APS_apbGpioState,,enum,"{""0"": ""AP_GPIO_STATE_PWR_DOWN_REBOOT"", ""3"": ""AP_GPIO_STATE_HEALTHY"", ""1"": ""AP_GPIO_STATE_DISABLED"", ""2"": ""AP_GPIO_STATE_CRITICAL""}",0.0,3.0,1.0,0.0,2,False,,APS_status,0x3c9,can1-party.dbc,
APS_statusCounter,,int,,0.0,15.0,1.0,0.0,4,False,,APS_status,0x3c9,can1-party.dbc,
IBST_statusChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,IBST_status,0x39d,can1-party.dbc,
IBST_statusCounter,,int,,0.0,15.0,1.0,0.0,4,False,,IBST_status,0x39d,can1-party.dbc,
IBST_iBoosterStatus,,enum,"{""6"": ""IBOOSTER_ACTUATION"", ""4"": ""IBOOSTER_ACTIVE_GOOD_CHECK"", ""2"": ""IBOOSTER_FAILURE"", ""5"": ""IBOOSTER_READY"", ""3"": ""IBOOSTER_DIAGNOSTIC"", ""0"": ""IBOOSTER_OFF"", ""1"": ""IBOOSTER_INIT""}",0.0,6.0,1.0,0.0,3,False,,IBST_status,0x39d,can1-party.dbc,
IBST_driverBrakeApply,,enum,"{""1"": ""BRAKES_NOT_APPLIED"", ""2"": ""DRIVER_APPLYING_BRAKES"", ""3"": ""FAULT"", ""0"": ""NOT_INIT_OR_OFF""}",0.0,3.0,1.0,0.0,2,False,,IBST_status,0x39d,can1-party.dbc,
IBST_internalState,,enum,"{""5"": ""TRANSITION_TO_IDLE"", ""0"": ""NO_MODE_ACTIVE"", ""4"": ""DIAGNOSTIC"", ""6"": ""POST_DRIVE_CHECK"", ""1"": ""PRE_DRIVE_CHECK"", ""3"": ""EXTERNAL_BRAKE_REQUEST"", ""2"": ""LOCAL_BRAKE_REQUEST""}",0.0,6.0,1.0,0.0,3,False,,IBST_status,0x39d,can1-party.dbc,
IBST_sInputRodDriver,mm,int,,-5.0,47.0,0.015625,-5.0,12,False,,IBST_status,0x39d,can1-party.dbc,
EPAS3S_currentTuneMode,,enum,"{""3"": ""STEERING_TUNE_RWD_COMFORT"", ""1"": ""STEERING_TUNE_DM_STANDARD"", ""5"": ""STEERING_TUNE_RWD_SPORT"", ""0"": ""STEERING_TUNE_DM_COMFORT"", ""4"": ""STEERING_TUNE_RWD_STANDARD"", ""2"": ""STEERING_TUNE_DM_SPORT""}",0.0,5.0,1.0,0.0,3,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_internalSASQF,,enum,"{""1"": ""IN_SPEC"", ""0"": ""UNDEFINABLE_ACCURACY""}",0.0,1.0,1.0,0.0,1,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_steeringReduced,,enum,"{""0"": ""NORMAL_ASSIST"", ""1"": ""REDUCED_ASSIST""}",0.0,1.0,1.0,0.0,1,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_steeringFault,,enum,"{""0"": ""NO_FAULT"", ""1"": ""FAULT""}",0.0,1.0,1.0,0.0,1,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_steeringRackForce,N,int,,-25575.0,25575.0,50.0,-25575.0,10,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_eacErrorCode,,enum,"{""15"": ""SNA"", ""11"": ""EAC_ERROR_HIGH_TORSION_SAFETY"", ""4"": ""EAC_ERROR_TMP_FAULT"", ""2"": ""EAC_ERROR_MAX_SPEED"", ""7"": ""EAC_ERROR_HIGH_ANGLE_RATE_REQ"", ""0"": ""EAC_ERROR_IDLE"", ""10"": ""EAC_ERROR_HIGH_MMOT_SAFETY"", ""6"": ""EAC_ERROR_HIGH_ANGLE_REQ"", ""8"": ""EAC_ERROR_HIGH_ANGLE_SAFETY"", ""5"": ""EAR_ERROR_MAX_STEER_DELTA"", ""13"": ""EAC_ERROR_PINION_VEL_DIFF"", ""1"": ""EAC_ERROR_MIN_SPEED"", ""14"": ""EAC_EXTERNAL_MONITOR_INHIBIT"", ""12"": ""EAC_ERROR_LOW_ASSIST"", ""9"": ""EAC_ERROR_HIGH_ANGLE_RATE_SAFETY"", ""3"": ""EAC_ERROR_HANDS_ON""}",0.0,15.0,1.0,0.0,4,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_torsionBarTorque,Nm,int,,-20.5,20.45,0.01,-20.5,12,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_handsOnLevel,,enum,"{""1"": ""LEVEL_1"", ""0"": ""LEVEL_0"", ""3"": ""LEVEL_3"", ""2"": ""LEVEL_2""}",0.0,3.0,1.0,0.0,2,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_internalSAS,deg,int,,-819.2,819.0,0.1,-819.2,14,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_sysStatusCounter,,int,,0.0,15.0,1.0,0.0,4,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_eacStatus,,enum,"{""7"": ""SNA"", ""2"": ""EAC_ACTIVE"", ""4"": ""LANE_KEEP_ASSIST"", ""3"": ""EAC_FAULT"", ""1"": ""EAC_AVAILABLE"", ""5"": ""EMERGENCY_LANE_KEEP"", ""0"": ""EAC_INHIBITED""}",0.0,7.0,1.0,0.0,3,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
EPAS3S_sysStatusChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,EPAS3S_sysStatus,0x370,can1-party.dbc,
APS_eacAllow,,enum,"{""0"": ""INHIBIT"", ""1"": ""ALLOW"", ""2"": ""RESERVED"", ""3"": ""SNA""}",,,1.0,0.0,2,False,,APS_eacMonitor,0x27d,can1-party.dbc,
APS_eacMonitorCounter,,int,,,,1.0,0.0,4,False,,APS_eacMonitor,0x27d,can1-party.dbc,
APS_eacMonitorChecksum,,int,,,,1.0,0.0,8,False,,APS_eacMonitor,0x27d,can1-party.dbc,
VCFRONT_LVPowerStateIndex,,enum,"{""0"": ""Mux0"", ""1"": ""Mux1""}",0.0,1.0,1.0,0.0,5,True,,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_vehiclePowerState,,enum,"{""3"": ""VEHICLE_POWER_STATE_DRIVE"", ""1"": ""VEHICLE_POWER_STATE_CONDITIONING"", ""2"": ""VEHICLE_POWER_STATE_ACCESSORY"", ""0"": ""VEHICLE_POWER_STATE_OFF""}",0.0,3.0,1.0,0.0,2,False,,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_parkLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_cpLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_epasLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_espLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_hvcLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_radcLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_hvacCompLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_tasLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_pcsLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_ptcLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_sccmLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_tpmsLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_rcmLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_iBoosterLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_tunerLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_amplifierLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_das1HighCurrentLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_das2HighCurrentLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_diLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_disLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_oilPumpFrontLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_oilPumpRearLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_ocsLVRequest,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_vcleftHiCurrentLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_vcrightHiCurrentLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_uiHiCurrentLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_uiAudioLVState,,enum,"{""1"": ""LV_ON"", ""2"": ""LV_GOING_DOWN"", ""3"": ""LV_FAULT"", ""0"": ""LV_OFF""}",0.0,3.0,1.0,0.0,2,False,VCFRONT_LVPowerStateIndex,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_LVPowerStateCounter,,int,,0.0,15.0,1.0,0.0,4,False,,VCFRONT_LVPowerState,0x221,can1-party.dbc,
VCFRONT_LVPowerStateChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,VCFRONT_LVPowerState,0x221,can1-party.dbc,
DI_speedChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DI_speed,0x257,can1-party.dbc,
DI_speedCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DI_speed,0x257,can1-party.dbc,
DI_vehicleSpeed,kph,int,,-40.0,285.0,0.08,-40.0,12,False,,DI_speed,0x257,can1-party.dbc,
DI_uiSpeed,,enum,"{""255"": ""DI_UI_SPEED_SNA""}",0.0,254.0,1.0,0.0,8,False,,DI_speed,0x257,can1-party.dbc,
DI_uiSpeedUnits,,enum,"{""0"": ""DI_SPEED_MPH"", ""1"": ""DI_SPEED_KPH""}",0.0,1.0,1.0,0.0,1,False,,DI_speed,0x257,can1-party.dbc,
DAS_stopLineDist,m,int,,0.0,127.5,0.5,0.0,8,False,,DAS_road,0x25d,can1-party.dbc,
DAS_trafficLightColor,,enum,"{""0"": ""NONE"", ""1"": ""RED"", ""2"": ""GREEN"", ""3"": ""YELLOW""}",0.0,7.0,1.0,0.0,3,False,,DAS_road,0x25d,can1-party.dbc,
DAS_steeringHapticRequest,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_steeringControl,0x488,can1-party.dbc,
DAS_steeringAngleRequest,deg,enum,"{""16384"": ""ZERO_ANGLE""}",-1638.35,1638.35,0.1,-1638.35,15,False,,DAS_steeringControl,0x488,can1-party.dbc,
DAS_steeringControlCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DAS_steeringControl,0x488,can1-party.dbc,
DAS_steeringControlType,,enum,"{""2"": ""LANE_KEEP_ASSIST"", ""0"": ""NONE"", ""1"": ""ANGLE_CONTROL"", ""3"": ""EMERGENCY_LANE_KEEP""}",0.0,3.0,1.0,0.0,2,False,,DAS_steeringControl,0x488,can1-party.dbc,
DAS_steeringControlChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DAS_steeringControl,0x488,can1-party.dbc,
SCCM_steeringAngleCrc,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleCounter,,int,,0.0,15.0,1.0,0.0,4,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_supplierID,,int,,0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleSensorStatus,,enum,"{""0"": ""OK"", ""1"": ""INIT"", ""2"": ""ERROR"", ""3"": ""ERROR_INIT""}",0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngle,deg,int,,-819.2,819.0,0.1,-819.2,14,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleValidity,,enum,"{""3"": ""SNA"", ""2"": ""INIT"", ""0"": ""INVALID"", ""1"": ""VALID""}",0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleSpeed,deg/s,int,,-4096.0,4095.5,0.5,-4096.0,14,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleSensorReservd1,,int,,0.0,3.0,1.0,0.0,2,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleSensorReservd2,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
SCCM_steeringAngleSensorReservd3,,int,,0.0,255.0,1.0,0.0,8,False,,SCCM_steeringAngleSensor,0x129,can1-party.dbc,
DI_locStatusChecksum,,int,,,,1.0,0.0,8,False,,DI_state,0x286,can1-party.dbc,
DI_locStatusCounter,,int,,,,1.0,0.0,4,False,,DI_state,0x286,can1-party.dbc,
DI_cruiseState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""ENABLED"", ""3"": ""STANDSTILL"", ""4"": ""OVERRIDE"", ""5"": ""FAULT"", ""6"": ""PRE_FAULT"", ""7"": ""PRE_CANCEL""}",,,1.0,0.0,3,False,,DI_state,0x286,can1-party.dbc,
DI_digitalSpeed,speed,int,,,,0.5,0.0,9,False,,DI_state,0x286,can1-party.dbc,
DI_speedUnits,,enum,"{""0"": ""MPH"", ""1"": ""KPH""}",,,1.0,0.0,1,False,,DI_state,0x286,can1-party.dbc,
DI_autoparkState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""STARTED"", ""3"": ""ACTIVE"", ""4"": ""COMPLETE"", ""5"": ""PAUSED"", ""6"": ""ABORTED"", ""7"": ""RESUMED"", ""8"": ""UNPARK_COMPLETE"", ""9"": ""SELFPARK_STARTED"", ""15"": ""SNA""}",,,1.0,0.0,4,False,,DI_state,0x286,can1-party.dbc,
DI_parkBrakeState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""RELEASED"", ""2"": ""REQUESTED"", ""3"": ""APPLIED"", ""4"": ""FAULTED"", ""5"": ""PANIC_EPB"", ""6"": ""PANIC_SKID"", ""7"": ""RELEASING"", ""15"": ""SNA""}",,,1.0,0.0,4,False,,DI_state,0x286,can1-party.dbc,
DI_autopilotRequest,,enum,"{""0"": ""IDLE"", ""1"": ""ACTIVATE""}",,,1.0,0.0,1,False,,DI_state,0x286,can1-party.dbc,
DI_aebState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""ENABLED"", ""3"": ""STANDSTILL"", ""4"": ""FAULT"", ""7"": ""SNA""}",,,1.0,0.0,3,False,,DI_state,0x286,can1-party.dbc,
DI_pmmStatus,,enum,"{""0"": ""INACTIVE"", ""1"": ""ACTIVE"", ""2"": ""LOGGING_ACTIVE"", ""3"": ""SNA""}",,,1.0,0.0,2,False,,DI_state,0x286,can1-party.dbc,
DI_vehicleHoldState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""BLEND_IN"", ""3"": ""STANDSTILL"", ""4"": ""BLEND_OUT"", ""5"": ""PARK"", ""6"": ""FAULT"", ""7"": ""INIT""}",,,1.0,0.0,3,False,,DI_state,0x286,can1-party.dbc,
DI_rollPreventionState,,enum,"{""0"": ""UNAVAILABLE"", ""1"": ""STANDBY"", ""2"": ""READY"", ""3"": ""BUILD"", ""4"": ""HOLD"", ""5"": ""PARK"", ""6"": ""FAULT"", ""7"": ""INIT""}",,,1.0,0.0,3,False,,DI_state,0x286,can1-party.dbc,
DI_summonInPanic,,int,,,,1.0,0.0,1,False,,DI_state,0x286,can1-party.dbc,
DAS_offRoadAssist,,enum,"{""0"": ""disabled"", ""3"": ""enabled""}",0.0,63.0,1.0,0.0,2,False,,DAS_settings,0x293,can1-party.dbc,
DAS_slipStart,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_driverSteeringWeight,,enum,"{""0"": ""light"", ""1"": ""standard"", ""2"": ""heavy""}",0.0,255.0,1.0,0.0,2,False,,DAS_settings,0x293,can1-party.dbc,
DAS_distanceUnits,,enum,"{""1"": ""miles"", ""0"": ""kilometers""}",0.0,255.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_aebEnabled,,int,,0.0,255.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_adaptiveHeadlights,,int,,0.0,31.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_autosteerEnabled2,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_autosteerEnabled,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,"1 if Autosteer or FSD is enabled, 0 otherwise"
DAS_fcwSensitivity,,enum,"{""0"": ""early"", ""1"": ""medium"", ""2"": ""late"", ""3"": ""off""}",0.0,63.0,1.0,0.0,2,False,,DAS_settings,0x293,can1-party.dbc,
DAS_fcwEnabled,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_driverAccelerationMode,,enum,"{""0"": ""chill"", ""1"": ""standard""}",0.0,127.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_obstacleAwareAcceleration,,int,,0.0,1.0,1.0,0.0,1,False,,DAS_settings,0x293,can1-party.dbc,
DAS_settingCounter,,int,,0.0,15.0,1.0,0.0,4,False,,DAS_settings,0x293,can1-party.dbc,
DAS_settingChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,DAS_settings,0x293,can1-party.dbc,
UI_warningChecksum,,int,,0.0,255.0,1.0,0.0,8,False,,UI_warning,0x311,can1-party.dbc,
UI_warningCounter,,int,,0.0,15.0,1.0,0.0,4,False,,UI_warning,0x311,can1-party.dbc,
buckleStatus,,enum,"{""1"": ""LATCHED"", ""0"": ""UNLATCHED""}",0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,
rightBlinkerOn,,int,,0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,only describes stalk position if half pressed without auto-cancel blinkers. otherwise acts as expected
leftBlinkerOn,,int,,0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,only describes stalk position if half pressed without auto-cancel blinkers. otherwise acts as expected
scrollWheelPressed,,int,,0.0,1.0,1.0,0.0,1,False,,UI_warning,0x311,can1-party.dbc,"captures either scroll wheel left, right or down press"
rightBlinkerBlinking,,enum,"{""0"": ""off"", ""1"": ""blinking, off"", ""2"": ""blinking, on""}",0.0,15.0,1.0,0.0,2,False,,UI_warning,0x311,can1-party.dbc,
